Altium Designer Pick and Place Locations
C:\git\solarmagic\texas_2\Project Outputs\Pick Place for SM3320-BATT-EV(CS_OUT).csv

========================================================================================================================
File Design Information:

Date:       24/06/22
Time:       19:16
Revision:   Not in VersionControl
Variant:    CS_OUT
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)"
"D_CLAMP_6","ZMM5V6-M","TopLayer","DO-213AA","86.0000","65.1000","180","D - DIODE - ZENER - 5.6V - 500mW","86.0000","65.1000","88.0000","65.1000"
"D_CLAMP_7","ZMM5V6-M","TopLayer","DO-213AA","86.0000","62.1000","360","D - DIODE - ZENER - 5.6V - 500mW","86.0000","62.1000","84.0000","62.1000"
"D_CLAMP_8","ZMM5V6-M","TopLayer","DO-213AA","86.0000","59.1000","180","D - DIODE - ZENER - 5.6V - 500mW","86.0000","59.1000","88.0000","59.1000"
"D_CLAMP_9","ZMM5V6-M","TopLayer","DO-213AA","86.0000","56.1000","360","D - DIODE - ZENER - 5.6V - 500mW","86.0000","56.1000","84.0000","56.1000"
"D_CLAMP_10","ZMM5V6-M","TopLayer","DO-213AA","86.0000","53.1000","180","D - DIODE - ZENER - 5.6V - 500mW","86.0000","53.1000","88.0000","53.1000"
"D_CLAMP_11","ZMM5V6-M","TopLayer","DO-213AA","86.0000","50.1000","360","D - DIODE - ZENER - 5.6V - 500mW","86.0000","50.1000","84.0000","50.1000"
"D_CLAMP_12","ZMM5V6-M","TopLayer","DO-213AA","86.0000","47.1000","180","D - DIODE - ZENER - 5.6V - 500mW","86.0000","47.1000","88.0000","47.1000"
"D_CLAMP_13","ZMM5V6-M","TopLayer","DO-213AA","86.0000","44.1000","360","D - DIODE - ZENER - 5.6V - 500mW","86.0000","44.1000","84.0000","44.1000"
"D_CLAMP_14","ZMM5V6-M","TopLayer","DO-213AA","86.0000","41.1000","180","D - DIODE - ZENER - 5.6V - 500mW","86.0000","41.1000","88.0000","41.1000"
"D_CLAMP_15","ZMM5V6-M","TopLayer","DO-213AA","86.0000","38.1000","360","D - DIODE - ZENER - 5.6V - 500mW","86.0000","38.1000","84.0000","38.1000"
"D_CLAMP_16","ZMM5V6-M","TopLayer","DO-213AA","86.0000","35.1000","180","D - DIODE - ZENER - 5.6V - 500mW","86.0000","35.1000","88.0000","35.1000"
"J1","2-406549-1","TopLayer","TE_2-406549-1","31.3398","65.3767","270","J - JACK - ETHERNET - Right - THT","29.3048","61.7967","29.3048","61.7967"
"J2","2-406549-1","TopLayer","TE_2-406549-1","31.3398","44.8768","270","J - JACK - ETHERNET - Right - THT","29.3048","41.2968","29.3048","41.2968"
"L1","SWRB1207S-221MT","TopLayer","SRR1260","145.0000","71.0000","180","L - INDUCTOR - 220uH - 1.6A - 12.5mm","145.0000","71.0000","150.0000","71.0000"
"L2","SWRB1207S-221MT","TopLayer","SRR1260","145.0000","55.0000","180","L - INDUCTOR - 220uH - 1.6A - 12.5mm","145.0000","55.0000","150.0000","55.0000"
"L3","SWRB1207S-221MT","TopLayer","SRR1260","145.0000","39.0000","180","L - INDUCTOR - 220uH - 1.6A - 12.5mm","145.0000","39.0000","150.0000","39.0000"
"L4","SWRB1207S-221MT","TopLayer","SRR1260","130.0000","71.0000","180","L - INDUCTOR - 220uH - 1.6A - 12.5mm","130.0000","71.0000","135.0000","71.0000"
"L5","SWRB1207S-221MT","TopLayer","SRR1260","130.0000","55.0000","180","L - INDUCTOR - 220uH - 1.6A - 12.5mm","130.0000","55.0000","135.0000","55.0000"
"L6","SWRB1207S-221MT","TopLayer","SRR1260","130.0000","39.0000","180","L - INDUCTOR - 220uH - 1.6A - 12.5mm","130.0000","39.0000","135.0000","39.0000"
"L7","SWRB1207S-221MT","TopLayer","SRR1260","115.0000","71.0000","180","L - INDUCTOR - 220uH - 1.6A - 12.5mm","115.0000","71.0000","120.0000","71.0000"
"L8","SWRB1207S-221MT","TopLayer","SRR1260","115.0000","55.0000","180","L - INDUCTOR - 220uH - 1.6A - 12.5mm","115.0000","55.0000","120.0000","55.0000"
"L9","SWRB1207S-221MT","TopLayer","SRR1260","115.0000","39.0000","180","L - INDUCTOR - 220uH - 1.6A - 12.5mm","115.0000","39.0000","120.0000","39.0000"
"L10","SWRB1207S-221MT","TopLayer","SRR1260","100.0000","71.0000","180","L - INDUCTOR - 220uH - 1.6A - 12.5mm","100.0000","71.0000","105.0000","71.0000"
"L11","SWRB1207S-221MT","TopLayer","SRR1260","100.0000","55.0000","180","L - INDUCTOR - 220uH - 1.6A - 12.5mm","100.0000","55.0000","105.0000","55.0000"
"L12","SWRB1207S-221MT","TopLayer","SRR1260","100.0000","39.0000","180","L - INDUCTOR - 220uH - 1.6A - 12.5mm","100.0000","39.0000","105.0000","39.0000"
"Qtg1","FDB33N25TM","TopLayer","TO-263-3","172.4280","78.5000","360","Q - TRANSISTOR - MOSFET (N) - 250V - 33A - 0.094R","174.0790","78.5000","167.8560","81.0400"
"Qtg2","FDB33N25TM","TopLayer","TO-263-3","172.4280","31.5000","360","Q - TRANSISTOR - MOSFET (N) - 250V - 33A - 0.094R","174.0790","31.5000","167.8560","34.0400"
"Qbg1","FDB33N25TM","TopLayer","TO-263-3","175.5720","63.0000","180","Q - TRANSISTOR - MOSFET (N) - 250V - 33A - 0.094R","173.9210","63.0000","180.1440","60.4600"
"Qbg2","FDB33N25TM","TopLayer","TO-263-3","175.5720","47.0000","180","Q - TRANSISTOR - MOSFET (N) - 250V - 33A - 0.094R","173.9210","47.0000","180.1440","44.4600"
"Q_LEDA","2N7002","TopLayer","TO-236AB","234.8000","64.4000","90","Q - TRANSISTOR - MOSFET (N) - 60V - 200mW","234.8000","64.4000","233.8500","63.2500"
"Q_LEDB","2N7002","TopLayer","TO-236AB","236.6000","67.7000","90","Q - TRANSISTOR - MOSFET (N) - 60V - 200mW","236.6000","67.7000","235.6500","66.5500"
"Q_LEDVSS","2N7002","TopLayer","TO-236AB","238.4000","64.4000","90","Q - TRANSISTOR - MOSFET (N) - 60V - 200mW","238.4000","64.4000","237.4500","63.2500"
"Qscl","2N7002","TopLayer","TO-236AB","236.7000","44.4000","270","Q - TRANSISTOR - MOSFET (N) - 60V - 200mW","236.7000","44.4000","237.6500","45.5500"
"Qsda","2N7002","TopLayer","TO-236AB","236.6800","50.0700","90","Q - TRANSISTOR - MOSFET (N) - 60V - 200mW","236.6800","50.0700","235.7300","48.9200"
"R1","1m","TopLayer","R_2512","202.0000","80.2000","90","R - RESISTOR - SMD - 0.005R - 1% - 2512 - 2W","202.0000","80.2000","202.0000","77.6000"
"Rtg2s","0402WGF1002TCE","TopLayer","R_0402","166.0000","31.0000","270","R - RESISTOR - SMD - 10k - 1% - 0402","166.0000","31.0000","166.0000","31.5080"
"Rtg1s","0402WGF1002TCE","TopLayer","R_0402","166.0000","78.5000","90","R - RESISTOR - SMD - 10k - 1% - 0402","166.0000","78.5000","166.0000","77.9920"
"R10","1m","TopLayer","R_2512","202.0000","30.5000","270","R - RESISTOR - SMD - 0.005R - 1% - 2512 - 2W","202.0000","30.5000","202.0000","33.1000"
"Rvoutb","0603WAF1002T5E","TopLayer","R_0603","200.5000","41.2000","270","R - RESISTOR - SMD - 10k - 1% - 0603","200.5000","41.2000","200.5000","41.9700"
"Rtg1b","0402WGF100JTCE","TopLayer","R_0402","187.1000","60.8000","360","R - RESISTOR - SMD - 10R - 1% - 0402","187.1000","60.8000","186.5920","60.8000"
"Rtg1a","0402WGF100JTCE","TopLayer","R_0402","187.1000","59.7000","360","R - RESISTOR - SMD - 10R - 1% - 0402","187.1000","59.7000","186.5920","59.7000"
"Rtg2b","0402WGF100JTCE","TopLayer","R_0402","187.0000","49.0000","360","R - RESISTOR - SMD - 10R - 1% - 0402","187.0000","49.0000","186.4920","49.0000"
"Rtg2a","0402WGF100JTCE","TopLayer","R_0402","187.0000","50.2000","360","R - RESISTOR - SMD - 10R - 1% - 0402","187.0000","50.2000","186.4920","50.2000"
"R21","0402WGF470JTCE","TopLayer","R_0402","228.5000","60.1000","360","R - RESISTOR - SMD - 47R - 1% - 0402","228.5000","60.1000","227.9920","60.1000"
"Rbg1s","0402WGF1002TCE","TopLayer","R_0402","181.5000","63.0000","270","R - RESISTOR - SMD - 10k - 1% - 0402","181.5000","63.0000","181.5000","63.5080"
"Rbg2s","0402WGF1002TCE","TopLayer","R_0402","181.5000","47.0000","90","R - RESISTOR - SMD - 10k - 1% - 0402","181.5000","47.0000","181.5000","46.4920"
"R26","0402WGF1002TCE","TopLayer","R_0402","228.5000","50.4000","180","R - RESISTOR - SMD - 10k - 1% - 0402","228.5000","50.4000","229.0080","50.4000"
"R28","0402WGF3302TCE","TopLayer","R_0402","228.5000","61.2000","360","R - RESISTOR - SMD - 33k - 1% - 0402","228.5000","61.2000","227.9920","61.2000"
"R29","0402WGF0000TCE","TopLayer","R_0402","216.8000","59.6000","360","R - RESISTOR - SMD - 0R - 1% - 0402","216.8000","59.6000","216.2920","59.6000"
"R30","0402WGF0000TCE","TopLayer","R_0402","216.8000","57.2000","180","R - RESISTOR - SMD - 0R - 1% - 0402","216.8000","57.2000","217.3080","57.2000"
"R31","0402WGF0000TCE","TopLayer","R_0402","216.8000","55.6000","360","R - RESISTOR - SMD - 0R - 1% - 0402","216.8000","55.6000","216.2920","55.6000"
"Rbg1b","0402WGF100JTCE","TopLayer","R_0402","184.0000","60.8000","360","R - RESISTOR - SMD - 10R - 1% - 0402","184.0000","60.8000","183.4920","60.8000"
"Rbg1a","0402WGF100JTCE","TopLayer","R_0402","184.0000","59.7000","360","R - RESISTOR - SMD - 10R - 1% - 0402","184.0000","59.7000","183.4920","59.7000"
"Rbg2b","0402WGF100JTCE","TopLayer","R_0402","184.4920","49.0000","360","R - RESISTOR - SMD - 10R - 1% - 0402","184.4920","49.0000","183.9840","49.0000"
"Rbg2a","0402WGF100JTCE","TopLayer","R_0402","184.4920","50.2000","360","R - RESISTOR - SMD - 10R - 1% - 0402","184.4920","50.2000","183.9840","50.2000"
"R38","0402WGF4701TCE","TopLayer","R_0402","223.3000","61.2000","180","R - RESISTOR - SMD - 4.7k - 1% - 0402","223.3000","61.2000","223.8080","61.2000"
"R39","0402WGF1004TCE","TopLayer","R_0402","214.4000","60.8000","360","R - RESISTOR - SMD - 1M - 1% - 0402","214.4000","60.8000","213.8920","60.8000"
"R40","0402WGF1004TCE","TopLayer","R_0402","214.3920","58.4000","360","R - RESISTOR - SMD - 1M - 1% - 0402","214.3920","58.4000","213.8840","58.4000"
"R41","0402WGF1004TCE","TopLayer","R_0402","214.4000","54.4000","360","R - RESISTOR - SMD - 1M - 1% - 0402","214.4000","54.4000","213.8920","54.4000"
"R45","0402WGF1002TCE","TopLayer","R_0402","228.5000","53.5000","180","R - RESISTOR - SMD - 10k - 1% - 0402","228.5000","53.5000","229.0080","53.5000"
"R47","0402WGF1002TCE","TopLayer","R_0402","228.5000","56.8000","360","R - RESISTOR - SMD - 10k - 1% - 0402","228.5000","56.8000","227.9920","56.8000"
"R48","0402WGF1002TCE","TopLayer","R_0402","228.5000","54.7000","360","R - RESISTOR - SMD - 10k - 1% - 0402","228.5000","54.7000","227.9920","54.7000"
"Rvinb","0603WAF1002T5E","TopLayer","R_0603","200.4000","68.2000","90","R - RESISTOR - SMD - 10k - 1% - 0603","200.4000","68.2000","200.4000","67.4300"
"Rvint","0603WAF1003T5E","TopLayer","R_0603","200.4000","71.4000","90","R - RESISTOR - SMD - 100k - 1% -  0603","200.4000","71.4000","200.4000","70.6300"
"Rnc4","0402WGF5602TCE","TopLayer","R_0402","217.8000","49.6000","180","R - RESISTOR - SMD - 56k - 1% - 0402","217.8000","49.6000","218.3080","49.6000"
"R100","0402WGF1000TCE","TopLayer","R_0402","38.5000","73.2000","270","R - RESISTOR - SMD - 100R - 1% - 0402","38.5000","73.2000","38.5000","73.7080"
"R101","0402WGF1000TCE","TopLayer","R_0402","38.5000","57.5000","90","R - RESISTOR - SMD - 100R - 1% - 0402","38.5000","57.5000","38.5000","56.9920"
"R102","0402WGF1000TCE","TopLayer","R_0402","38.5000","37.0000","90","R - RESISTOR - SMD - 100R - 1% - 0402","38.5000","37.0000","38.5000","36.4920"
"R103","0402WGF1000TCE","TopLayer","R_0402","38.5000","52.7000","270","R - RESISTOR - SMD - 100R - 1% - 0402","38.5000","52.7000","38.5000","53.2080"
"R110","1206W4F100JT5E","TopLayer","R_1206","155.0000","60.0000","90","R - RESISTOR - SMD - 10R - 1% - 1206","155.0000","60.0000","155.0000","58.6000"
"R140","1206W4F100JT5E","TopLayer","R_1206","155.0000","50.0000","270","R - RESISTOR - SMD - 10R - 1% - 1206","155.0000","50.0000","155.0000","51.4000"
"R160","0402WGF0000TCE","TopLayer","R_0402","81.3000","54.7000","270","R - RESISTOR - SMD - 0R - 1% - 0402","81.3000","54.7000","81.3000","55.2080"
"Rvoutt","0603WAF1003T5E","TopLayer","R_0603","200.5000","38.2000","270","R - RESISTOR - SMD - 100k - 1% -  0603","200.5000","38.2000","200.5000","38.9700"
"Rovs","0402WGF1002TCE","TopLayer","R_0402","195.9000","61.5000","180","R - RESISTOR - SMD - 10k - 1% - 0402","195.9000","61.5000","196.4080","61.5000"
"R_1A_a","0402WGF4702TCE","TopLayer","R_0402","235.6080","59.7000","180","R - RESISTOR - SMD - 47k - 1% - 0402","235.6080","59.7000","236.1160","59.7000"
"R_1A_b","0402WGF4702TCE","TopLayer","R_0402","235.6000","58.7000","360","R - RESISTOR - SMD - 47k - 1% - 0402","235.6000","58.7000","235.0920","58.7000"
"R_1A_c","0402WGF1003TCE","TopLayer","R_0402","234.1000","59.2000","270","R - RESISTOR - SMD - 100k - 1% -  0402","234.1000","59.2000","234.1000","59.7080"
"R_1B_a","0402WGF4702TCE","TopLayer","R_0402","237.6000","59.7000","360","R - RESISTOR - SMD - 47k - 1% - 0402","237.6000","59.7000","237.0920","59.7000"
"R_1B_b","0402WGF4702TCE","TopLayer","R_0402","237.6000","58.7000","180","R - RESISTOR - SMD - 47k - 1% - 0402","237.6000","58.7000","238.1080","58.7000"
"R_1B_c","0402WGF1003TCE","TopLayer","R_0402","239.1000","59.2000","270","R - RESISTOR - SMD - 100k - 1% -  0402","239.1000","59.2000","239.1000","59.7080"
"R_LEDA_O","0402WGF0000TCE","TopLayer","R_0402","239.0000","67.2000","90","R - RESISTOR - SMD - 0R - 1% - 0402","239.0000","67.2000","239.0000","66.6920"
"R_LEDB_O","0402WGF0000TCE","TopLayer","R_0402","234.2000","67.2000","90","R - RESISTOR - SMD - 0R - 1% - 0402","234.2000","67.2000","234.2000","66.6920"
"Rcs","1m","TopLayer","R_2512","187.0000","54.5000","360","R - RESISTOR - SMD - 0.005R - 1% - 2512 - 2W","187.0000","54.5000","184.4000","54.5000"
"Rcsg","0402WGF1000TCE","TopLayer","R_0402","191.9000","62.4000","180","R - RESISTOR - SMD - 100R - 1% - 0402","191.9000","62.4000","192.4080","62.4000"
"Rcsp","0402WGF1000TCE","TopLayer","R_0402","191.9000","61.4000","180","R - RESISTOR - SMD - 100R - 1% - 0402","191.9000","61.4000","192.4080","61.4000"
"Riin","0402WGF5602TCE","TopLayer","R_0402","211.3000","48.8000","180","R - RESISTOR - SMD - 56k - 1% - 0402","211.3000","48.8000","211.8080","48.8000"
"Riinsns1","0603WAF6800T5E","TopLayer","R_0603","201.9000","69.8000","90","R - RESISTOR - SMD - 680R - 1% - 0603","201.9000","69.8000","201.9000","69.0300"
"Riinsns2","0603WAF6800T5E","TopLayer","R_0603","203.4000","69.8000","90","R - RESISTOR - SMD - 680R - 1% - 0603","203.4000","69.8000","203.4000","69.0300"
"Riout","0402WGF5602TCE","TopLayer","R_0402","211.2000","60.2000","180","R - RESISTOR - SMD - 56k - 1% - 0402","211.2000","60.2000","211.7080","60.2000"
"Rioutsns1","0603WAF6800T5E","TopLayer","R_0603","202.0000","39.6000","270","R - RESISTOR - SMD - 680R - 1% - 0603","202.0000","39.6000","202.0000","40.3700"
"Rioutsns2","0603WAF6800T5E","TopLayer","R_0603","203.5000","39.6000","270","R - RESISTOR - SMD - 680R - 1% - 0603","203.5000","39.6000","203.5000","40.3700"
"Rrst","0402WGF1001TCE","TopLayer","R_0402","227.5000","46.7000","90","R - RESISTOR - SMD - 1k - 1% - 0402","227.5000","46.7000","227.5000","46.1920"
"Rscl","0402WGF1002TCE","TopLayer","R_0402","236.7000","46.7000","360","R - RESISTOR - SMD - 10k - 1% - 0402","236.7000","46.7000","236.1920","46.7000"
"Rsda","0402WGF1002TCE","TopLayer","R_0402","236.7000","47.8000","180","R - RESISTOR - SMD - 10k - 1% - 0402","236.7000","47.8000","237.2080","47.8000"
"Rpm","0402WGF5602TCE","TopLayer","R_0402","217.8000","50.8000","360","R - RESISTOR - SMD - 56k - 1% - 0402","217.8000","50.8000","217.2920","50.8000"
"SWrst","TS-1187A-C-C-B","TopLayer","TS-1187A-C-C-B","215.0000","65.1000","180","SW - SWITCH - SPST - NO - Top Actuated Surface Mount","215.0000","65.1000","217.9500","63.2500"
"U8","SM72442MTE/NOPB","TopLayer","MTC28_L","222.9374","55.0528","180","Programmable Maximum Power Point Tracking Controller for Photovoltaic Solar Panels","222.9374","55.0528","225.7374","50.8278"
"Ugd","SM72295MAX","TopLayer","M28B_M","203.5000","54.5000","180","Photovoltaic Full Bridge Driver","203.5000","54.5000","208.1000","46.2450"
"Urst","TL7705ACD","TopLayer","SOIC-8-P1.27-W3.5","223.1000","45.4950","0","U - IC - 5-V single-supply voltage supervisor with programmable delay time 8-PDIP 0 to 70","223.1000","45.5000","220.3000","47.4000"
